date,  G,  F,  C,  S,  I
6/14/2016,15.042,17.7468,28.2868,35.9079,22.7745
6/13/2016,15.0412,17.7538,28.3357,36.0267,23.1309
6/10/2016,15.0389,17.7392,28.5592,36.3681,23.5061
6/9/2016,15.0381,17.713,28.823,36.9546,24.202
6/8/2016,15.0374,17.6864,28.8713,37.1535,24.5064
6/7/2016,15.0366,17.67,28.7701,36.9661,24.4467
6/6/2016,15.0359,17.6685,28.7324,36.8499,24.2146
6/3/2016,15.0335,17.6722,28.5917,36.517,24.1212
6/2/2016,15.0328,17.5838,28.6748,36.7162,23.8634
6/1/2016,15.032,17.5538,28.5907,36.4482,23.952
5/31/2016,15.0313,17.5703,28.5534,36.2385,24.0673
5/27/2016,15.0284,17.5527,28.5802,36.1346,24.0785
5/26/2016,15.0277,17.5617,28.4534,35.8625,24.0931
5/25/2016,15.027,17.514,28.455,35.9241,23.9684
5/24/2016,15.0263,17.5301,28.2565,35.693,23.8052
5/23/2016,15.0256,17.5304,27.8742,35.0887,23.4904
5/20/2016,15.0235,17.5368,27.9314,35.1407,23.5531
5/19/2016,15.0228,17.5294,27.7601,34.6492,23.3391
5/18/2016,15.0221,17.493,27.8627,34.8636,23.532
5/17/2016,15.0214,17.5933,27.8531,34.8209,23.5352
5/16/2016,15.0207,17.5992,28.109,35.2164,23.5736
5/13/2016,15.0185,17.6375,27.8336,34.826,23.4771
5/12/2016,15.0178,17.6098,28.069,35.0494,23.6674
5/11/2016,15.0171,17.6272,28.071,35.1956,23.7794
5/10/2016,15.0164,17.6067,28.327,35.5744,23.7721
5/9/2016,15.0157,17.6027,27.9774,35.1839,23.5284
5/6/2016,15.0136,17.5871,27.9561,35.1235,23.5376
5/5/2016,15.0129,17.6089,27.8637,34.9583,23.5629
5/4/2016,15.0122,17.578,27.8639,35.089,23.635
5/3/2016,15.0115,17.5717,28.0242,35.3241,23.9282
5/2/2016,15.0108,17.5192,28.2685,35.8864,24.1804
4/29/2016,15.0093,17.5566,28.0492,35.5944,24.0022
4/28/2016,15.0079,17.5327,28.1919,35.8102,24.1319
4/27/2016,15.0072,17.5121,28.4526,36.2042,24.301
4/26/2016,15.0065,17.4589,28.4037,36.0868,24.3475
4/25/2016,15.0058,17.4763,28.3506,35.7753,24.31
4/22/2016,15.0036,17.4855,28.4019,35.9801,24.3566
4/21/2016,15.0029,17.4925,28.4003,35.6896,24.543
4/20/2016,15.0022,17.4987,28.548,35.876,24.5154
4/19/2016,15.0015,17.5468,28.5246,35.8281,24.474
4/18/2016,15.0008,17.5451,28.4368,35.7377,24.1196
4/15/2016,14.9987,17.5576,28.2516,35.5478,24.041
4/14/2016,14.998,17.5294,28.2794,35.4696,24.0492
4/13/2016,14.9973,17.5367,28.2717,35.5393,23.8101
4/12/2016,14.9966,17.5134,27.9865,34.8771,23.5129
4/11/2016,14.9959,17.5499,27.7176,34.5503,23.1858
4/8/2016,14.9937,17.5552,27.7938,34.6534,23.2018
4/7/2016,14.993,17.5696,27.7164,34.4933,22.7568
4/6/2016,14.9923,17.5169,28.0514,34.945,23.0396
4/5/2016,14.9916,17.5372,27.7497,34.5158,22.7632
4/4/2016,14.9909,17.4956,28.0339,34.8682,23.2083
4/1/2016,14.9888,17.4806,28.118,35.1239,23.1823
3/31/2016,14.9881,17.4856,27.9408,34.988,23.5561
3/30/2016,14.9874,17.4438,27.9977,34.8558,23.6766
3/29/2016,14.9867,17.4503,27.8737,34.7898,23.4925
3/28/2016,14.9859,17.3963,27.6242,34.0965,23.2119
3/24/2016,14.9831,17.3762,27.609,34.0656,23.0404
3/23/2016,14.9824,17.3997,27.6193,33.9884,23.3596
3/22/2016,14.9816,17.3437,27.7967,34.5659,23.534
3/21/2016,14.9809,17.3448,27.8166,34.5418,23.5072
3/18/2016,14.9788,17.3819,27.7886,34.5472,23.6071
3/17/2016,14.9781,17.3504,27.6669,34.3014,23.6475
3/16/2016,14.9774,17.3096,27.4854,33.8933,23.45
3/15/2016,14.9767,17.2782,27.3305,33.586,23.27
3/14/2016,14.976,17.2769,27.38,33.9933,23.482
3/11/2016,14.9738,17.2481,27.4127,34.0967,23.3699
3/10/2016,14.9731,17.2647,26.9632,33.3623,22.9039
3/9/2016,14.9724,17.2774,26.9574,33.5542,22.9376
3/8/2016,14.9717,17.3157,26.8174,33.3871,22.8321
3/7/2016,14.971,17.2608,27.1166,34.1277,23.0425
3/4/2016,14.9688,17.263,27.0905,33.8737,23.128
3/3/2016,14.9681,17.2935,27.0009,33.6958,22.8848
3/2/2016,14.9674,17.2659,26.904,33.347,22.6372
3/1/2016,14.9667,17.2611,26.7895,33.0137,22.5466
2/29/2016,14.9659,17.3246,26.1642,32.3234,22.1002
2/26/2016,14.9636,17.2994,26.3757,32.4338,22.0988
2/25/2016,14.9629,17.3519,26.4224,32.2277,22.1536
2/24/2016,14.9621,17.3122,26.1198,31.8719,21.8461
2/23/2016,14.9614,17.3125,26.0026,31.6396,21.9771
2/22/2016,14.9607,17.2929,26.3282,31.9506,22.2883
2/19/2016,14.9583,17.296,25.9538,31.5006,22.06
2/18/2016,14.9576,17.29,25.9509,31.4281,22.226
2/17/2016,14.9569,17.2343,26.0707,31.5643,22.1939
2/16/2016,14.9561,17.2606,25.6448,30.9643,21.7959
2/12/2016,14.953,17.2698,25.2199,30.2349,21.3697
2/11/2016,14.9523,17.3481,24.7348,29.6392,21.053
2/10/2016,14.9515,17.3274,25.0378,30.0193,21.4002
2/9/2016,14.9508,17.3064,25.0341,29.9402,21.4463
2/8/2016,14.95,17.3142,25.0457,30.1145,21.6558
2/5/2016,14.9477,17.241,25.4024,30.8387,22.167
2/4/2016,14.947,17.2333,25.8789,31.7752,22.4166
2/3/2016,14.9463,17.2204,25.8348,31.5609,22.3293
2/2/2016,14.9455,17.2361,25.6976,31.4258,22.2309
2/1/2016,14.9448,17.1594,26.185,32.1792,22.7017
1/29/2016,14.9439,17.2071,26.1963,32.1616,22.7409
1/28/2016,14.9411,17.1509,25.5626,31.2149,22.2699
1/27/2016,14.9402,17.1379,25.4201,31.2914,22.4208
1/26/2016,14.9392,17.1418,25.6976,31.7201,22.3768
1/25/2016,14.9383,17.1216,25.339,31.0796,22.0172
1/22/2016,14.9355,17.1069,25.7413,31.7509,22.1752
1/21/2016,14.9346,17.1159,25.2294,30.9826,21.6702
1/20/2016,14.9337,17.1417,25.0985,30.9839,21.4586
1/19/2016,14.9328,17.133,25.391,31.0528,22.1261
1/15/2016,14.9291,17.1256,25.3777,31.4042,21.9039
1/14/2016,14.9282,17.0809,25.9365,31.987,22.6033
1/13/2016,14.9272,17.1164,25.5099,31.5979,22.458
1/12/2016,14.9263,17.1068,26.1594,32.6053,22.6922
1/11/2016,14.9254,17.0491,25.9571,32.5205,22.6278
1/8/2016,14.9226,17.0663,25.9348,32.7101,22.5568
1/7/2016,14.9217,17.0484,26.2188,33.177,22.9324
1/6/2016,14.9208,17.0348,26.8551,34.1067,23.3206
1/5/2016,14.9199,16.9744,27.202,34.647,23.5576
1/4/2016,14.9189,16.9765,27.1472,34.6186,23.631
12/31/2015,14.9154,16.9549,27.5622,35.2356,24.0952
12/30/2015,14.9146,16.9249,27.8239,35.5126,24.4184
12/29/2015,14.9137,16.915,28.0236,35.8047,24.4757
12/28/2015,14.9128,16.9799,27.723,35.4625,24.2816
12/24/2015,14.9093,16.9596,27.7831,35.6084,24.3272
12/23/2015,14.9084,16.9421,27.8272,35.5749,24.3623
12/22/2015,14.9076,16.9607,27.4848,35.0903,23.8679
12/21/2015,14.9067,16.9971,27.2413,34.8034,23.7743
12/18/2015,14.9041,16.9983,27.0266,34.6047,23.8359
12/17/2015,14.9032,16.9751,27.5157,35.0221,24.0177
12/16/2015,14.9023,16.932,27.9327,35.4711,24.1385
12/15/2015,14.9015,16.9483,27.531,34.9541,23.6595
12/14/2015,14.9006,16.9775,27.2403,34.5033,23.5322
12/11/2015,14.8979,17.0578,27.1097,34.7214,23.6444
12/10/2015,14.8971,16.9908,27.6422,35.4226,24.0947
12/9/2015,14.8962,17.0194,27.5768,35.3009,24.2056
12/8/2015,14.8953,16.9979,27.7901,35.6688,24.1537
12/7/2015,14.8945,17.021,27.9701,35.8494,24.5005
12/4/2015,14.8918,16.9757,28.1638,36.3422,24.6329
12/3/2015,14.891,16.9251,27.5978,35.9447,24.5893
12/2/2015,14.8901,17.0502,27.9991,36.5488,24.695
12/1/2015,14.8892,17.0617,28.3031,36.9242,24.776
11/30/2015,14.8883,17.0057,28.0019,36.6689,24.5938
11/27/2015,14.8857,16.9947,28.1307,36.8239,24.6648
11/25/2015,14.884,16.9893,28.1079,36.7146,24.5782
11/24/2015,14.8831,16.9823,28.108,36.5184,24.4933
11/23/2015,14.8822,16.9784,28.0729,36.3216,24.6298
11/20/2015,14.8796,16.9706,28.1065,36.2096,24.7805
11/19/2015,14.8788,16.985,27.9955,36.0458,24.8182
11/18/2015,14.8779,16.9631,28.0252,36.1529,24.6264
11/17/2015,14.877,16.9654,27.5776,35.5832,24.4762
11/16/2015,14.8762,16.95,27.6079,35.6648,24.2921
11/13/2015,14.8735,16.9446,27.1978,35.3347,24.1703
11/12/2015,14.8727,16.9148,27.5056,35.5872,24.402
11/10/2015,14.8709,16.9214,27.9813,36.4986,24.3963
11/9/2015,14.8701,16.9029,27.9314,36.4049,24.4852
11/6/2015,14.8674,16.9101,28.2025,36.7837,24.5943
11/5/2015,14.8666,16.982,28.2091,36.6897,24.7988
11/4/2015,14.8657,16.9901,28.2352,36.7229,24.8324
11/3/2015,14.8648,17.0029,28.3255,36.7581,24.9851
11/2/2015,14.864,17.0283,28.2476,36.6665,25.0058
10/30/2015,14.8623,17.0468,27.9162,36.0387,24.8073
10/29/2015,14.8607,17.0266,28.0509,36.0861,24.8048
10/28/2015,14.8599,17.0924,28.0604,36.3551,25.0459
10/27/2015,14.8591,17.1457,27.7293,35.562,24.8689
10/26/2015,14.8583,17.123,27.7999,35.8659,25.0794
10/23/2015,14.8558,17.0974,27.853,35.9641,25.053
10/22/2015,14.855,17.1338,27.5491,35.6756,24.8025
10/21/2015,14.8542,17.1164,27.0975,35.4009,24.7822
10/20/2015,14.8534,17.079,27.2527,35.8882,24.6757
10/19/2015,14.8526,17.1117,27.2907,35.9351,24.7226
10/16/2015,14.8502,17.1119,27.2828,35.8938,24.8453
10/15/2015,14.8494,17.1092,27.1588,35.8931,24.8446
10/14/2015,14.8486,17.1419,26.7596,35.2651,24.4026
10/13/2015,14.8478,17.0798,26.8848,35.5154,24.5385
10/9/2015,14.8445,17.0511,27.032,35.9772,24.7723
10/8/2015,14.8437,17.0363,27.0115,35.9016,24.6406
10/7/2015,14.8429,17.0725,26.7751,35.6035,24.3671
10/6/2015,14.8421,17.079,26.5513,35.132,24.2294
10/5/2015,14.8413,17.0531,26.6467,35.3565,24.1475
10/2/2015,14.8388,17.0924,26.1669,34.6504,23.6367
10/1/2015,14.838,17.0467,25.7953,34.0993,23.3202
9/30/2015,14.8372,17.0438,25.7422,34.1255,23.1697
9/29/2015,14.8363,17.0379,25.259,33.5696,22.6799
9/28/2015,14.8354,17.0202,25.2262,33.715,22.8734
9/25/2015,14.8328,16.9751,25.8827,34.7928,23.3555
9/24/2015,14.832,17.0106,25.8944,35.082,23.0537
9/23/2015,14.8311,16.9985,25.9822,35.2543,23.2588
9/22/2015,14.8302,17.0115,26.0342,35.3742,23.3176
9/21/2015,14.8294,16.9462,26.359,35.9229,23.8849
9/18/2015,14.8267,17.0154,26.2383,35.9448,23.8258
9/17/2015,14.8259,16.9476,26.6684,36.4766,24.4815
9/16/2015,14.825,16.8645,26.7333,36.3894,24.2971
9/15/2015,14.8241,16.8736,26.5013,36.0688,24.0713
9/14/2015,14.8233,16.9575,26.1648,35.6826,23.8641
9/11/2015,14.8207,16.9562,26.2703,35.8224,24.0883
9/10/2015,14.8198,16.9261,26.1447,35.6582,24.0377
9/9/2015,14.8189,16.9563,26.0057,35.5562,24.0584
9/8/2015,14.8181,16.93,26.369,35.9595,24.0362
9/4/2015,14.8146,16.9747,25.7214,35.1654,23.4766
9/3/2015,14.8137,16.9422,26.1187,35.5198,23.9387
9/2/2015,14.8129,16.9138,26.0874,35.4409,23.883
9/1/2015,14.812,16.9322,25.6151,34.8964,23.5732
8/31/2015,14.8111,16.9164,26.3935,35.8453,24.3943
8/28/2015,14.8086,16.9258,26.6144,36.0589,24.5502
8/27/2015,14.8077,16.94,26.5951,35.8008,24.5467
8/26/2015,14.8069,16.9208,25.9608,34.9714,24.1455
8/25/2015,14.8061,16.9476,24.9844,34.1023,23.9315
8/24/2015,14.8052,17.0513,25.3224,34.3573,23.5474
8/21/2015,14.8027,17.0259,26.3641,35.7779,24.464
8/20/2015,14.8018,17.006,27.2253,36.491,25.0431
8/19/2015,14.801,16.9795,27.8126,37.4395,25.425
8/18/2015,14.8002,16.9268,28.0428,37.8092,25.759
8/17/2015,14.7993,16.9604,28.1113,38.024,25.8338
8/14/2015,14.7968,16.9237,27.9605,37.6608,25.8332
8/13/2015,14.7959,16.9306,27.8513,37.4572,25.8993
8/12/2015,14.7951,16.9762,27.8829,37.5101,25.8293
8/11/2015,14.7943,16.9791,27.8497,37.5514,26.1466
8/10/2015,14.7934,16.9028,28.1131,37.8835,26.4029
8/7/2015,14.7909,16.9467,27.7569,37.3864,26.1897
8/6/2015,14.79,16.9078,27.8359,37.541,26.2803
8/5/2015,14.7892,16.8821,28.0453,37.9792,26.3166
8/4/2015,14.7884,16.9248,27.9474,37.8489,26.2905
8/3/2015,14.7875,16.9756,28.0099,37.8841,26.3004
7/31/2015,14.7848,16.9344,28.0874,38.0506,26.3334
7/30/2015,14.7839,16.8867,28.151,37.9359,26.042
7/29/2015,14.783,16.8762,28.1478,37.8311,26.081
7/28/2015,14.782,16.8936,27.9399,37.5655,25.8931
7/27/2015,14.7811,16.9201,27.5979,37.1661,25.8682
7/24/2015,14.7784,16.8788,27.7581,37.5357,26.0648
7/23/2015,14.7774,16.8796,28.0581,37.9583,26.2899
7/22/2015,14.7765,16.8487,28.2162,38.2259,26.2217
7/21/2015,14.7756,16.8339,28.2807,38.188,26.5307
7/20/2015,14.7747,16.8078,28.4005,38.4009,26.5164
7/17/2015,14.7719,16.8294,28.3778,38.5043,26.4624
7/16/2015,14.771,16.8193,28.3463,38.6714,26.5246
7/15/2015,14.7701,16.8206,28.1205,38.4601,26.3079
7/14/2015,14.7692,16.7815,28.1405,38.6826,26.2991
7/13/2015,14.7683,16.7563,28.0154,38.4561,26.088
7/10/2015,14.7655,16.758,27.706,38.0786,25.9373
7/9/2015,14.7646,16.8443,27.3681,37.6149,25.436
7/8/2015,14.7637,16.9201,27.3064,37.4955,24.9233
7/7/2015,14.7627,16.896,27.7605,38.1387,25.3566
7/6/2015,14.7609,16.862,27.5924,38.0195,25.4847
7/2/2015,14.7581,16.774,27.698,38.1032,25.9962
7/1/2015,14.7572,16.744,27.7067,38.2224,25.9875
6/30/2015,14.7564,16.8104,27.509,38.0981,25.797
6/29/2015,14.7556,16.8028,27.4343,37.9026,25.9757
6/26/2015,14.7531,16.7036,28.0162,38.8058,26.5839
6/25/2015,14.7523,16.7681,28.022,38.8572,26.7338
6/24/2015,14.7515,16.7838,28.1043,38.937,26.7781
6/23/2015,14.7507,16.7507,28.3116,39.3314,26.8639
6/22/2015,14.7499,16.785,28.291,39.2517,26.9055
6/19/2015,14.7475,16.8556,28.1194,39.056,26.3452
6/18/2015,14.7467,16.794,28.2696,39.1077,26.3229
6/17/2015,14.7458,16.8205,27.9885,38.7019,26.2135
6/16/2015,14.745,16.809,27.9329,38.6812,26.1623
6/15/2015,14.7442,16.7824,27.7741,38.4659,26.1322
6/12/2015,14.7418,16.7696,27.9025,38.6413,26.4484
6/11/2015,14.741,16.7764,28.0973,38.7938,26.5164
6/10/2015,14.7402,16.7001,28.0405,38.6612,26.4691
6/9/2015,14.7393,16.7501,27.705,38.2227,25.988
6/8/2015,14.7385,16.7854,27.6923,38.3037,26.0606
6/5/2015,14.7361,16.7622,27.8681,38.5809,26.0851
6/4/2015,14.7353,16.8359,27.9073,38.3708,26.6115
6/3/2015,14.7345,16.7856,28.1494,38.731,26.7984
6/2/2015,14.7337,16.8563,28.0841,38.4882,26.6068
6/1/2015,14.7328,16.9108,28.111,38.4437,26.4314
5/29/2015,14.732,16.9915,28.0503,38.3701,26.5402
5/28/2015,14.7296,16.9638,28.2281,38.5669,26.7418
5/27/2015,14.7288,16.958,28.2587,38.6194,26.767
5/26/2015,14.728,16.9545,27.9976,38.2642,26.6358
5/22/2015,14.7247,16.8854,28.2878,38.6324,27.0344
5/21/2015,14.7239,16.9235,28.3506,38.6979,27.2081
5/20/2015,14.7231,16.8788,28.2805,38.6579,27.0612
5/19/2015,14.7223,16.874,28.3038,38.6238,27.0257
5/18/2015,14.7215,16.9043,28.3162,38.6952,27.1695
5/15/2015,14.7191,16.9661,28.2285,38.3718,27.195
5/14/2015,14.7183,16.8925,28.2034,38.3259,27.0934
5/13/2015,14.7175,16.862,27.8995,37.9693,26.9853
5/12/2015,14.7167,16.8756,27.9018,37.9787,26.7564
5/11/2015,14.7159,16.8668,27.9824,38.0454,26.7948
5/8/2015,14.7135,16.9603,28.1198,38.0729,26.8024
5/7/2015,14.7127,16.9248,27.7462,37.7665,26.3428
5/6/2015,14.7119,16.8826,27.6348,37.5807,26.5756
5/5/2015,14.7111,16.9272,27.7482,37.5437,26.4185
5/4/2015,14.7103,16.957,28.0778,38.0745,26.6003
5/1/2015,14.7078,16.9726,27.9953,37.9493,26.5799
4/30/2015,14.7071,17.0363,27.6928,37.6782,26.6525
4/29/2015,14.7063,17.0397,27.9746,38.2543,26.8547
4/28/2015,14.7056,17.086,28.0782,38.5018,27.0104
4/27/2015,14.7048,17.129,27.9978,38.4427,27.0451
4/24/2015,14.7025,17.1309,28.114,38.7991,26.8168
4/23/2015,14.7018,17.1083,28.0506,38.906,26.5926
4/22/2015,14.701,17.0879,27.9818,38.7193,26.4988
4/21/2015,14.7003,17.1287,27.8393,38.634,26.5055
4/20/2015,14.6995,17.1349,27.8797,38.612,26.3185
4/17/2015,14.6973,17.1688,27.6242,38.3095,26.2768
4/16/2015,14.6965,17.1523,27.9403,38.8282,26.4991
4/15/2015,14.6958,17.14,27.9611,38.8629,26.5396
4/14/2015,14.695,17.1375,27.818,38.6268,26.4521
4/13/2015,14.6943,17.1159,27.7724,38.6273,26.2433
4/10/2015,14.692,17.0924,27.8976,38.6997,26.3388
4/9/2015,14.6912,17.0896,27.7533,38.5605,26.2582
4/8/2015,14.6905,17.137,27.63,38.5857,26.2292
4/7/2015,14.6897,17.132,27.5455,38.3447,26.2497
4/6/2015,14.689,17.1177,27.6017,38.5446,26.1799
4/2/2015,14.6859,17.1082,27.4203,38.315,25.8973
4/1/2015,14.6852,17.1365,27.3231,38.1553,25.635
3/31/2015,14.6845,17.0842,27.4284,38.2516,25.5993
3/30/2015,14.6837,17.0574,27.6684,38.4062,25.8994
3/27/2015,14.6814,17.0634,27.3317,37.9277,25.8811
3/26/2015,14.6807,17.0089,27.262,37.6764,25.8985
3/25/2015,14.6799,17.0733,27.3262,37.7298,26.1116
3/24/2015,14.6792,17.1041,27.7293,38.4695,26.2562
3/23/2015,14.6784,17.0706,27.8977,38.5807,26.251
3/20/2015,14.6762,17.0579,27.9465,38.6747,26.0621
3/19/2015,14.6754,17.0211,27.6969,38.3592,25.5533
3/18/2015,14.6747,17.0399,27.8322,38.3558,25.9207
3/17/2015,14.6739,16.9508,27.4971,37.9878,25.2683
3/16/2015,14.6732,16.9284,27.5879,37.8947,25.2853
3/13/2015,14.6709,16.9212,27.2191,37.5766,25.0525
3/12/2015,14.6701,16.9336,27.3851,37.7424,25.1357
3/11/2015,14.6694,16.9221,27.0376,37.2464,24.9351
3/10/2015,14.6686,16.9089,27.0852,37.0395,24.9268
3/9/2015,14.6679,16.8657,27.5505,37.5072,25.3542
3/6/2015,14.6656,16.832,27.4398,37.3845,25.4923
3/5/2015,14.6649,16.9313,27.8307,37.8693,25.7263
3/4/2015,14.6641,16.9177,27.7961,37.7641,25.6542
3/3/2015,14.6634,16.9127,27.9128,37.92,25.7628
3/2/2015,14.6626,16.9381,28.0395,38.0537,25.8795
2/27/2015,14.6613,17.0036,27.8673,37.7817,25.9717
2/26/2015,14.66,16.9769,27.9497,37.9526,25.8957
2/25/2015,14.6594,17.0117,27.9862,37.9693,25.9384
2/24/2015,14.6588,16.9997,28.0032,37.8851,25.8868
2/23/2015,14.6581,16.9409,27.925,37.8747,25.7955
2/20/2015,14.6562,16.8848,27.9333,37.9031,25.8447
2/19/2015,14.6555,16.8973,27.7598,37.6895,25.6503
2/18/2015,14.6549,16.9227,27.7847,37.6842,25.5164
2/17/2015,14.6543,16.861,27.792,37.5496,25.3334
2/13/2015,14.6516,16.9458,27.7434,37.5082,25.3
2/12/2015,14.651,16.9681,27.6285,37.2625,25.0703
2/11/2015,14.6504,16.9565,27.3581,36.8576,24.7245
2/10/2015,14.6497,16.9543,27.3493,36.8521,24.8692
2/9/2015,14.6491,16.9843,27.0591,36.581,24.8245
2/6/2015,14.6471,16.9864,27.1735,36.8033,24.913
2/5/2015,14.6465,17.074,27.2589,36.9042,25.1895
2/4/2015,14.6459,17.0826,26.9754,36.4274,25.0066
2/3/2015,14.6452,17.0902,27.0804,36.558,25.0511
2/2/2015,14.6446,17.1642,26.6945,35.9384,24.6227
1/30/2015,14.6429,17.1589,26.352,35.6254,24.5077
1/29/2015,14.6412,17.0998,26.6987,36.1736,24.6362
1/28/2015,14.6403,17.1214,26.4441,35.8522,24.5123
1/27/2015,14.6395,17.0499,26.8042,36.3917,24.8437
1/26/2015,14.6386,17.0437,27.167,36.6099,24.6364
1/23/2015,14.6361,17.0529,27.0968,36.217,24.4429
1/22/2015,14.6352,16.9957,27.2464,36.2781,24.4679
1/21/2015,14.6344,17.0108,26.8365,35.633,24.4446
1/20/2015,14.6335,17.0393,26.7066,35.5331,24.2908
1/16/2015,14.6301,17.0265,26.6644,35.6341,24.1593
1/15/2015,14.6292,17.0704,26.3111,35.1039,23.9768
1/14/2015,14.6284,17.0285,26.556,35.606,23.7388
1/13/2015,14.6275,16.997,26.7101,35.7574,23.8649
1/12/2015,14.6267,16.9844,26.7763,35.7452,23.8282
1/9/2015,14.6241,16.9424,26.9944,35.9343,23.7625
1/8/2015,14.6232,16.9082,27.2233,36.2177,23.826
1/7/2015,14.6224,16.9457,26.7443,35.6351,23.4841
1/6/2015,14.6215,16.9396,26.4285,35.2122,23.4383
1/5/2015,14.6207,16.886,26.6655,35.6585,23.5838
1/2/2015,14.6181,16.8315,27.1599,36.2327,24.2173
12/31/2014,14.6165,16.8017,27.1655,36.2964,24.2183
12/30/2014,14.6157,16.778,27.4484,36.5719,24.4325
12/29/2014,14.6149,16.7635,27.5798,36.7379,24.6472
12/26/2014,14.6125,16.7285,27.5512,36.6123,24.5964
12/24/2014,14.6109,16.7158,27.4604,36.4168,24.5994
12/23/2014,14.6101,16.7109,27.4631,36.3221,24.5162
12/22/2014,14.6093,16.7755,27.4135,36.2566,24.587
12/19/2014,14.6069,16.7603,27.3058,36.1134,24.4808
12/18/2014,14.6061,16.7382,27.1816,35.9458,24.5082
12/17/2014,14.6053,16.759,26.5396,35.3337,23.912
12/16/2014,14.6045,16.7989,26.0086,34.4244,23.8897
12/15/2014,14.6037,16.7803,26.2313,34.5706,23.7476
12/12/2014,14.6013,16.8034,26.3973,34.8823,24.1017
12/11/2014,14.6005,16.7556,26.8315,35.3405,24.543
12/10/2014,14.5997,16.767,26.7035,35.178,24.6789
12/9/2014,14.5989,16.7364,27.1451,35.8956,24.8739
12/8/2014,14.5981,16.7189,27.1514,35.6032,25.0589
12/5/2014,14.5957,16.6819,27.3459,35.9886,25.1594
12/4/2014,14.5949,16.7225,27.3001,35.8367,25.1328
12/3/2014,14.5941,16.6992,27.3312,35.93,25.1486
12/2/2014,14.5933,16.6995,27.2216,35.6347,25.1883
12/1/2014,14.5908,16.7591,27.0472,35.3948,25.1881
11/28/2014,14.5899,16.7673,27.2321,35.9401,25.2606
11/26/2014,14.5882,16.7403,27.3001,36.2647,25.384
11/25/2014,14.5874,16.726,27.2175,36.1809,25.2938
11/24/2014,14.5865,16.6877,27.2454,36.1799,25.1677
11/21/2014,14.584,16.6739,27.1672,35.8793,25.1421
11/20/2014,14.5831,16.6494,27.0219,35.7519,24.9195
11/19/2014,14.5823,16.6319,26.9676,35.4849,24.9943
11/18/2014,14.5814,16.6536,27.0063,35.7028,25.0668
11/17/2014,14.5806,16.6488,26.863,35.4897,24.7773
11/14/2014,14.578,16.6587,26.8418,35.6505,24.886
11/13/2014,14.5771,16.6405,26.8318,35.6438,24.8786
11/12/2014,14.5763,16.6322,26.8156,35.83,24.8184
11/10/2014,14.5746,16.6253,26.8076,35.6756,24.8371
11/7/2014,14.572,16.6578,26.7224,35.5558,24.6711
11/6/2014,14.5712,16.6151,26.7082,35.5202,24.7372
11/5/2014,14.5703,16.6331,26.5994,35.2929,24.8304
11/4/2014,14.5695,16.6363,26.4393,35.2557,24.7474
11/3/2014,14.5686,16.6342,26.5139,35.4685,24.9203
10/31/2014,14.5658,16.6443,26.5168,35.4684,25.1335
10/30/2014,14.5648,16.6627,26.2093,34.9817,24.6477
10/29/2014,14.5639,16.6483,26.0447,34.7954,24.5646
10/28/2014,14.5629,16.6782,26.0786,34.9306,24.6042
10/27/2014,14.562,16.6953,25.7708,34.2206,24.4127
10/24/2014,14.5591,16.6787,25.8092,34.3007,24.3758
10/23/2014,14.5582,16.6769,25.6281,34.1461,24.347
10/22/2014,14.5572,16.7131,25.3167,33.6333,24.1746
10/21/2014,14.5563,16.7284,25.4998,34.0664,24.2925
10/20/2014,14.5553,16.7386,25.0095,33.3465,23.9493
10/17/2014,14.5525,16.7196,24.7823,32.9743,23.8077
10/16/2014,14.5515,16.7364,24.4666,32.8207,23.4959
10/15/2014,14.5506,16.7924,24.4618,32.443,23.6592
10/14/2014,14.5497,16.7149,24.6605,32.3077,23.9383
10/10/2014,14.5458,16.6506,25.0324,32.4181,23.8319
10/9/2014,14.5449,16.6352,25.3207,33.0095,24.2177
10/8/2014,14.544,16.6361,25.8531,33.8122,24.7817
10/7/2014,14.543,16.6121,25.4008,33.3197,24.4967
10/6/2014,14.5421,16.5627,25.7904,33.864,24.7696
10/3/2014,14.5392,16.5357,25.8302,34.0399,24.5586
10/2/2014,14.5383,16.5364,25.5446,33.7335,24.6563
10/1/2014,14.5373,16.5562,25.5425,33.5665,25.0816
9/30/2014,14.5365,16.4855,25.8829,34.069,25.2928
9/29/2014,14.5357,16.4889,25.9535,34.4327,25.3208
9/26/2014,14.5331,16.468,26.0177,34.4888,25.4289
9/25/2014,14.5323,16.4976,25.7919,34.2038,25.3979
9/24/2014,14.5314,16.4484,26.2155,34.7086,25.6815
9/23/2014,14.5306,16.4737,26.0109,34.4586,25.6672
9/22/2014,14.5297,16.4514,26.1594,34.7369,25.8296
9/19/2014,14.5272,16.4305,26.3707,35.2808,26.0002
9/18/2014,14.5263,16.3959,26.383,35.5312,26.0293
9/17/2014,14.5255,16.4071,26.2507,35.4208,25.9232
9/16/2014,14.5247,16.4182,26.2161,35.3727,26.0089
9/15/2014,14.5238,16.4159,26.0208,35.184,25.9444
9/12/2014,14.5213,16.4002,26.039,35.5176,25.9894
9/11/2014,14.5203,16.4575,26.1964,35.8506,26.0392
9/10/2014,14.5195,16.4525,26.1661,35.6776,26.0331
9/9/2014,14.5186,16.481,26.0685,35.5422,26.06
9/8/2014,14.5178,16.5064,26.2394,35.8814,26.217
9/5/2014,14.5152,16.5071,26.3157,35.8774,26.3313
